Time, Accel X [mg],Accel Y [mg],Accel Z [mg],dRoll [deg/s],dPitch [deg/s],dHeading [deg/s],Roll [deg],Pitch [deg],Yaw [deg],Frequency Reader Frequency [Hz], Calibrated Velocity [m/s],Pressure Sensor Depth [m],State Estimator X [m],State Estimator Y [m],State Estimator Z [m],State Estimator Roll [rad],State Estimator Pitch [rad],State Estimator Yaw [rad],Motor A, Motor B, Motor C, Motor D, Motor E,Servo Angle [rad],Waypoint X [m], Waypoint Y [m], Waypoint Z [m], Waiting [bool]
191514,-1.367,-1.807,-9.930,-0.204,0.053,-0.066,0.127,-0.024,0.220,6.493,0.245,1.071,2.180,0.492,1.103,0.129,-0.024,0.220,242,242,57,242,236,0.725,0.000,0.000,1.000,0.000
191525,-1.034,-1.816,-9.976,-0.231,0.061,-0.077,0.125,-0.023,0.219,6.493,0.245,1.103,2.186,0.494,1.071,0.127,-0.024,0.220,242,242,83,242,206,0.725,0.000,0.000,1.000,0.000
191536,-1.033,-1.572,-10.111,-0.269,0.070,-0.068,0.122,-0.022,0.218,6.493,0.245,1.119,2.190,0.495,1.087,0.125,-0.023,0.219,242,242,67,242,218,0.725,0.000,0.000,1.000,0.000
191547,-1.163,-1.838,-9.892,-0.318,0.095,-0.061,0.119,-0.022,0.218,6.493,0.245,1.103,2.195,0.496,1.103,0.122,-0.022,0.218,242,242,51,242,229,0.725,0.000,0.000,1.000,0.000
191558,-0.895,-1.216,-9.995,-0.389,0.140,-0.066,0.115,-0.020,0.217,6.493,0.245,1.087,2.200,0.497,1.087,0.119,-0.022,0.218,242,242,62,242,213,0.725,0.000,0.000,1.000,0.000
191569,-1.049,-1.295,-9.964,-0.433,0.162,-0.054,0.111,-0.018,0.216,6.493,0.245,1.119,2.205,0.498,1.087,0.115,-0.020,0.217,242,242,59,242,210,0.725,0.000,0.000,1.000,0.000
191580,-0.890,-1.557,-10.058,-0.472,0.178,-0.054,0.106,-0.017,0.216,6.493,0.245,1.103,2.210,0.499,1.087,0.111,-0.018,0.216,242,242,54,242,206,0.725,0.000,0.000,1.000,0.000
191591,-0.884,-1.117,-9.865,-0.506,0.187,-0.053,0.101,-0.015,0.215,6.493,0.245,1.103,2.215,0.500,1.071,0.106,-0.017,0.216,242,242,65,242,188,0.725,0.000,0.000,1.000,0.000
191602,-0.992,-1.027,-10.009,-0.533,0.210,-0.048,0.096,-0.013,0.215,6.493,0.245,1.103,2.220,0.501,1.087,0.101,-0.015,0.215,242,242,47,242,197,0.725,0.000,0.000,1.000,0.000
191613,-0.804,-1.169,-9.921,-0.563,0.227,-0.031,0.090,-0.010,0.215,6.493,0.245,1.103,2.225,0.502,1.087,0.096,-0.013,0.215,242,242,41,242,192,0.725,0.000,0.000,1.000,0.000
191624,-0.878,-0.854,-9.981,-0.588,0.235,-0.037,0.084,-0.008,0.214,6.493,0.245,1.103,2.230,0.504,1.103,0.090,-0.010,0.215,242,242,46,242,202,0.725,0.000,0.000,1.000,0.000
191635,-0.956,-0.909,-9.896,-0.606,0.236,-0.039,0.078,-0.006,0.214,6.493,0.245,1.103,2.235,0.504,1.103,0.084,-0.008,0.214,242,242,50,242,197,0.725,0.000,0.000,1.000,0.000
191646,-0.849,-0.523,-9.744,-0.647,0.255,-0.037,0.072,-0.003,0.213,6.493,0.245,1.071,2.240,0.506,1.087,0.078,-0.006,0.214,242,242,41,242,177,0.725,0.000,0.000,1.000,0.000
191657,-0.893,-0.712,-9.837,-0.656,0.263,-0.033,0.065,-0.001,0.213,6.493,0.245,1.103,2.245,0.507,1.119,0.072,-0.003,0.213,242,242,75,242,200,0.725,0.000,0.000,1.000,0.000
191668,-0.666,-0.333,-9.889,-0.666,0.271,-0.033,0.059,0.002,0.213,6.493,0.245,1.103,2.250,0.508,1.087,0.065,-0.001,0.213,242,242,53,242,166,0.725,0.000,0.000,1.000,0.000
191679,-0.761,-0.327,-9.714,-0.677,0.280,-0.023,0.052,0.005,0.212,6.493,0.245,1.119,2.255,0.509,1.087,0.059,0.002,0.213,242,242,59,242,160,0.725,0.000,0.000,1.000,0.000
191690,-0.852,-0.334,-9.950,-0.682,0.292,-0.020,0.045,0.008,0.212,6.493,0.245,1.023,2.260,0.510,1.071,0.052,0.005,0.212,242,242,51,242,140,0.725,0.000,0.000,1.000,0.000
191701,-0.593,-0.014,-9.767,-0.688,0.293,-0.023,0.038,0.011,0.212,6.493,0.245,1.103,2.265,0.511,1.103,0.045,0.008,0.212,242,242,85,242,163,0.725,0.000,0.000,1.000,0.000
191712,-0.694,-0.140,-9.639,-0.688,0.309,-0.011,0.031,0.014,0.212,6.493,0.245,1.119,2.270,0.512,1.071,0.038,0.011,0.212,242,242,62,242,129,0.725,0.000,0.000,1.000,0.000
191723,-0.640,0.051,-9.826,-0.686,0.312,-0.010,0.024,0.017,0.212,3.906,0.165,1.119,2.275,0.513,1.071,0.031,0.014,0.212,242,242,68,242,123,0.725,0.000,0.000,1.000,0.000
191734,-0.546,0.062,-9.533,-0.684,0.314,0.005,0.018,0.020,0.212,3.906,0.165,1.103,2.278,0.514,1.119,0.024,0.017,0.212,242,242,116,242,158,0.725,0.000,0.000,1.000,0.000
191745,-0.605,0.396,-9.794,-0.673,0.312,0.001,0.011,0.023,0.212,3.906,0.165,1.119,2.282,0.515,1.103,0.018,0.020,0.212,242,242,108,242,138,0.725,0.000,0.000,1.000,0.000
191756,-0.544,0.464,-9.759,-0.676,0.296,0.001,0.004,0.026,0.212,3.906,0.165,1.103,2.285,0.515,1.119,0.011,0.023,0.212,242,242,128,242,147,0.725,0.000,0.000,1.000,0.000
191767,-0.493,0.362,-9.466,-0.671,0.297,0.002,-0.003,0.029,0.212,3.906,0.165,1.119,2.288,0.516,1.119,0.004,0.026,0.212,242,242,134,242,141,0.725,0.000,0.000,1.000,0.000
191778,-0.511,0.574,-9.800,-0.662,0.283,-0.001,-0.009,0.032,0.212,3.906,0.165,1.119,2.292,0.517,1.103,-0.003,0.029,0.212,242,242,125,242,121,0.725,0.000,0.000,1.000,0.000
191789,-0.449,0.650,-9.569,-0.665,0.269,-0.004,-0.016,0.035,0.212,3.906,0.165,1.119,2.296,0.518,1.103,-0.009,0.032,0.212,242,242,132,242,115,0.725,0.000,0.000,1.000,0.000
191800,-0.431,0.623,-9.531,-0.664,0.258,-0.012,-0.023,0.037,0.212,3.906,0.165,1.119,2.298,0.518,1.152,-0.016,0.035,0.212,242,242,179,242,151,0.725,0.000,0.000,1.000,0.000
191811,-0.384,0.846,-9.751,-0.656,0.235,-0.021,-0.029,0.040,0.212,3.906,0.165,1.119,2.302,0.519,1.119,-0.023,0.037,0.212,242,242,157,242,118,0.725,0.000,0.000,1.000,0.000
191822,-0.481,0.898,-9.526,-0.651,0.192,-0.043,-0.036,0.042,0.211,3.906,0.165,1.135,2.306,0.520,1.103,-0.029,0.040,0.212,242,242,149,242,99,0.725,0.000,0.000,1.000,0.000
191833,-0.218,1.017,-9.637,-0.648,0.160,-0.048,-0.042,0.043,0.211,3.906,0.165,1.119,2.309,0.520,1.135,-0.036,0.042,0.211,242,242,183,242,120,0.725,0.000,0.000,1.000,0.000
191844,-0.458,1.146,-9.463,-0.645,0.134,-0.066,-0.049,0.044,0.210,3.906,0.165,1.119,2.312,0.521,1.135,-0.042,0.043,0.211,242,242,188,242,115,0.725,0.000,0.000,1.000,0.000
191855,-0.549,1.147,-9.552,-0.645,0.120,-0.067,-0.055,0.046,0.209,3.906,0.165,1.152,2.316,0.522,1.119,-0.049,0.044,0.210,242,242,179,242,95,0.725,0.000,0.000,1.000,0.000
191866,-0.054,1.127,-9.359,-0.648,0.093,-0.078,-0.062,0.047,0.209,3.906,0.165,1.119,2.319,0.522,1.135,-0.055,0.046,0.209,242,242,199,242,104,0.725,0.000,0.000,1.000,0.000
191877,-0.541,1.545,-9.603,-0.644,0.061,-0.087,-0.068,0.047,0.208,3.906,0.165,1.135,2.322,0.523,1.135,-0.062,0.047,0.209,242,242,205,242,98,0.725,0.000,0.000,1.000,0.000
191888,-0.236,1.174,-9.381,-0.642,0.042,-0.084,-0.074,0.048,0.207,3.906,0.165,1.135,2.326,0.524,1.135,-0.068,0.047,0.208,242,242,210,242,93,0.725,0.000,0.000,1.000,0.000
191899,-0.313,1.584,-9.448,-0.638,0.001,-0.095,-0.081,0.048,0.206,3.906,0.165,1.135,2.329,0.525,1.135,-0.074,0.048,0.207,242,242,216,242,87,0.725,0.000,0.000,1.000,0.000
191910,-0.541,1.693,-9.598,-0.622,-0.057,-0.100,-0.087,0.047,0.205,3.906,0.165,1.119,2.333,0.525,1.119,-0.081,0.048,0.206,242,242,208,242,67,0.725,0.000,0.000,1.000,0.000
191921,-0.201,1.565,-9.202,-0.617,-0.083,-0.104,-0.093,0.046,0.204,3.906,0.165,1.152,2.336,0.526,1.135,-0.087,0.047,0.205,242,242,227,242,76,0.725,0.000,0.000,1.000,0.000
191932,-0.424,1.969,-9.348,-0.610,-0.110,-0.110,-0.099,0.045,0.203,3.906,0.165,1.135,2.339,0.527,1.135,-0.093,0.046,0.204,242,242,232,242,71,0.725,0.000,0.000,1.000,0.000
191943,-0.523,1.763,-9.625,-0.594,-0.142,-0.112,-0.105,0.044,0.202,3.906,0.165,1.152,2.343,0.527,1.168,-0.099,0.045,0.203,242,242,242,242,93,0.725,0.000,0.000,1.000,0.000
191954,-0.445,1.755,-9.185,-0.593,-0.166,-0.116,-0.111,0.042,0.201,3.906,0.165,1.152,2.346,0.528,1.135,-0.105,0.044,0.202,242,242,242,242,60,0.725,0.000,0.000,1.000,0.000
191965,-0.410,2.039,-9.287,-0.582,-0.193,-0.125,-0.117,0.040,0.199,3.906,0.165,1.152,2.349,0.529,1.135,-0.111,0.042,0.201,242,242,242,242,55,0.725,0.000,0.000,1.000,0.000
191976,-0.580,2.033,-9.471,-0.573,-0.230,-0.123,-0.123,0.038,0.198,3.906,0.165,1.152,2.353,0.530,1.119,-0.117,0.040,0.199,242,242,239,242,36,0.725,0.000,0.000,1.000,0.000
191987,-0.483,2.126,-9.191,-0.570,-0.260,-0.127,-0.128,0.035,0.197,3.906,0.165,1.152,2.357,0.530,1.135,-0.123,0.038,0.198,242,242,242,242,45,0.725,0.000,0.000,1.000,0.000
191998,-0.615,2.358,-9.386,-0.543,-0.309,-0.131,-0.134,0.032,0.195,3.906,0.165,1.135,2.360,0.531,1.135,-0.128,0.035,0.197,242,242,242,242,41,0.725,0.000,0.000,1.000,0.000
192009,-0.626,2.259,-9.244,-0.537,-0.320,-0.130,-0.139,0.029,0.194,3.906,0.165,1.152,2.363,0.532,1.152,-0.134,0.032,0.195,242,242,242,242,49,0.725,0.000,0.000,1.000,0.000
192020,-0.644,2.231,-9.160,-0.523,-0.342,-0.126,-0.144,0.026,0.193,3.906,0.165,1.152,2.367,0.532,1.152,-0.139,0.029,0.194,242,242,242,242,45,0.725,0.000,0.000,1.000,0.000
192031,-0.760,2.412,-9.562,-0.508,-0.365,-0.131,-0.149,0.022,0.192,3.906,0.165,1.152,2.370,0.533,1.152,-0.144,0.026,0.193,242,242,242,242,41,0.725,0.000,0.000,1.000,0.000
192042,-0.640,2.416,-9.192,-0.495,-0.384,-0.133,-0.154,0.018,0.190,3.906,0.165,1.152,2.373,0.534,1.168,-0.149,0.022,0.192,242,242,242,242,50,0.725,0.000,0.000,1.000,0.000
192053,-0.800,2.521,-9.064,-0.482,-0.389,-0.128,-0.159,0.014,0.189,3.906,0.165,1.135,2.377,0.534,1.200,-0.154,0.018,0.190,242,242,242,242,73,0.725,0.000,0.000,1.000,0.000
192064,-0.689,2.575,-9.434,-0.463,-0.406,-0.130,-0.164,0.010,0.188,3.906,0.165,1.152,2.380,0.535,1.135,-0.159,0.014,0.189,242,242,242,242,54,0.725,0.000,0.000,1.000,0.000
192075,-0.896,2.593,-9.283,-0.450,-0.437,-0.133,-0.168,0.006,0.186,3.906,0.165,1.152,2.383,0.535,1.168,-0.164,0.010,0.188,242,242,242,242,37,0.725,0.000,0.000,1.000,0.000
192086,-0.875,2.678,-9.473,-0.428,-0.453,-0.138,-0.173,0.001,0.185,3.906,0.165,1.168,2.387,0.536,1.184,-0.168,0.006,0.186,242,242,242,242,47,0.725,0.000,0.000,1.000,0.000
192097,-0.908,2.654,-9.131,-0.412,-0.475,-0.138,-0.177,-0.004,0.184,3.906,0.165,1.168,2.390,0.537,1.152,-0.173,0.001,0.185,242,242,242,242,53,0.725,0.000,0.000,1.000,0.000
192108,-1.001,2.721,-9.089,-0.408,-0.479,-0.140,-0.181,-0.008,0.182,3.906,0.165,1.135,2.394,0.537,1.152,-0.177,-0.004,0.184,242,242,242,242,56,0.725,0.000,0.000,1.000,0.000
192119,-0.901,2.731,-9.368,-0.394,-0.489,-0.145,-0.185,-0.013,0.181,3.906,0.165,1.152,2.397,0.538,1.152,-0.181,-0.008,0.182,242,242,242,242,60,0.725,0.000,0.000,1.000,0.000
192130,-1.168,2.966,-9.323,-0.370,-0.520,-0.150,-0.188,-0.018,0.179,3.906,0.165,1.168,2.400,0.539,1.168,-0.185,-0.013,0.181,242,242,242,242,49,0.725,0.000,0.000,1.000,0.000
192141,-1.144,2.867,-9.048,-0.366,-0.523,-0.155,-0.192,-0.024,0.178,3.906,0.165,1.168,2.404,0.539,1.184,-0.188,-0.018,0.179,242,242,242,242,38,0.725,0.000,0.000,1.000,0.000
192152,-1.029,2.794,-9.161,-0.350,-0.522,-0.161,-0.196,-0.029,0.176,3.906,0.165,1.168,2.407,0.540,1.168,-0.192,-0.024,0.178,242,242,242,242,55,0.725,0.000,0.000,1.000,0.000
192163,-1.211,2.993,-9.332,-0.331,-0.544,-0.165,-0.199,-0.034,0.174,3.906,0.165,1.184,2.410,0.540,1.152,-0.196,-0.029,0.176,242,242,242,242,73,0.725,0.000,0.000,1.000,0.000
192174,-1.158,2.785,-9.026,-0.301,-0.553,-0.173,-0.202,-0.040,0.173,3.906,0.165,1.168,2.414,0.541,1.168,-0.199,-0.034,0.174,242,242,242,242,61,0.725,0.000,0.000,1.000,0.000
192185,-1.284,3.154,-9.331,-0.285,-0.564,-0.184,-0.205,-0.046,0.171,3.906,0.165,1.184,2.417,0.542,1.168,-0.202,-0.040,0.173,242,242,242,242,64,0.725,0.000,0.000,1.000,0.000
192196,-1.720,3.178,-9.160,-0.273,-0.569,-0.189,-0.208,-0.051,0.169,3.906,0.165,1.184,2.420,0.542,1.168,-0.205,-0.046,0.171,242,242,242,242,67,0.725,0.000,0.000,1.000,0.000
192207,-1.427,2.900,-8.939,-0.257,-0.563,-0.187,-0.210,-0.057,0.167,3.906,0.165,1.152,2.424,0.543,1.168,-0.208,-0.051,0.169,242,242,242,242,68,0.725,0.000,0.000,1.000,0.000
192218,-1.366,3.344,-9.180,-0.237,-0.578,-0.194,-0.212,-0.063,0.165,3.906,0.165,1.168,2.427,0.543,1.184,-0.210,-0.057,0.167,242,242,242,242,57,0.725,0.000,0.000,1.000,0.000
192229,-1.893,3.126,-9.179,-0.224,-0.577,-0.194,-0.215,-0.068,0.163,3.906,0.165,1.168,2.430,0.544,1.135,-0.212,-0.063,0.165,242,242,242,242,101,0.725,0.000,0.000,1.000,0.000
192240,-1.669,3.030,-8.892,-0.212,-0.568,-0.193,-0.217,-0.074,0.161,3.906,0.165,1.184,2.434,0.544,1.168,-0.215,-0.068,0.163,242,242,242,242,74,0.725,0.000,0.000,1.000,0.000
192251,-1.630,3.535,-9.004,-0.202,-0.579,-0.195,-0.219,-0.080,0.159,3.906,0.165,1.152,2.438,0.545,1.200,-0.217,-0.074,0.161,242,242,242,242,48,0.725,0.000,0.000,1.000,0.000
192262,-1.765,3.200,-8.826,-0.172,-0.575,-0.188,-0.221,-0.086,0.157,3.906,0.165,1.184,2.440,0.545,1.168,-0.219,-0.080,0.159,242,242,242,242,79,0.725,0.000,0.000,1.000,0.000
192273,-1.851,3.382,-9.095,-0.158,-0.586,-0.183,-0.222,-0.091,0.156,3.906,0.165,1.184,2.444,0.546,1.184,-0.221,-0.086,0.157,242,242,242,242,66,0.725,0.000,0.000,1.000,0.000
192284,-2.103,3.161,-8.955,-0.144,-0.573,-0.181,-0.224,-0.097,0.154,3.906,0.165,1.184,2.446,0.546,1.168,-0.222,-0.091,0.156,242,242,242,242,81,0.725,0.000,0.000,1.000,0.000
192295,-1.982,3.375,-8.954,-0.130,-0.571,-0.181,-0.225,-0.103,0.152,3.906,0.165,1.184,2.448,0.547,1.184,-0.224,-0.097,0.154,242,242,242,242,68,0.725,0.000,0.000,1.000,0.000
192306,-1.961,3.215,-9.042,-0.115,-0.579,-0.180,-0.226,-0.109,0.150,3.906,0.165,1.168,2.452,0.547,1.200,-0.225,-0.103,0.152,242,242,242,242,55,0.725,0.000,0.000,1.000,0.000
192317,-2.288,3.269,-8.906,-0.098,-0.562,-0.180,-0.227,-0.114,0.148,3.906,0.165,1.200,2.456,0.548,1.184,-0.226,-0.109,0.150,242,242,242,242,71,0.725,0.000,0.000,1.000,0.000
192328,-2.187,3.540,-9.115,-0.082,-0.558,-0.178,-0.228,-0.120,0.147,3.906,0.165,1.184,2.459,0.548,1.168,-0.227,-0.114,0.148,242,242,242,242,86,0.725,0.000,0.000,1.000,0.000
192339,-2.166,3.117,-8.802,-0.071,-0.556,-0.178,-0.229,-0.125,0.145,3.906,0.165,1.184,2.462,0.549,1.152,-0.228,-0.120,0.147,242,242,242,242,100,0.725,0.000,0.000,1.000,0.000
192350,-2.365,3.486,-9.177,-0.042,-0.545,-0.183,-0.229,-0.131,0.143,3.906,0.165,1.200,2.466,0.549,1.184,-0.229,-0.125,0.145,242,242,242,242,73,0.725,0.000,0.000,1.000,0.000
192361,-2.368,3.224,-8.654,-0.028,-0.541,-0.180,-0.229,-0.136,0.141,3.906,0.165,1.200,2.469,0.550,1.184,-0.229,-0.131,0.143,242,242,242,242,73,0.725,0.000,0.000,1.000,0.000
192372,-2.413,3.247,-8.947,-0.017,-0.529,-0.177,-0.229,-0.142,0.139,3.906,0.165,1.184,2.472,0.550,1.184,-0.229,-0.136,0.141,242,242,242,242,73,0.725,0.000,0.000,1.000,0.000
192383,-2.460,3.454,-9.140,-0.005,-0.529,-0.183,-0.229,-0.147,0.138,3.906,0.165,1.184,2.476,0.551,1.168,-0.229,-0.142,0.139,242,242,242,242,87,0.725,0.000,0.000,1.000,0.000
192394,-2.657,3.198,-8.669,0.001,-0.529,-0.187,-0.229,-0.152,0.136,3.906,0.165,1.168,2.479,0.551,1.184,-0.229,-0.147,0.138,242,242,242,242,73,0.725,0.000,0.000,1.000,0.000
192405,-2.508,3.279,-8.794,0.012,-0.514,-0.188,-0.229,-0.157,0.134,3.906,0.165,1.184,2.483,0.552,1.168,-0.229,-0.152,0.136,242,242,242,242,87,0.725,0.000,0.000,1.000,0.000
192416,-2.558,3.389,-9.246,0.029,-0.506,-0.187,-0.229,-0.162,0.132,3.906,0.165,1.200,2.486,0.552,1.200,-0.229,-0.157,0.134,242,242,242,242,60,0.725,0.000,0.000,1.000,0.000
192427,-2.851,3.223,-8.707,0.029,-0.498,-0.191,-0.229,-0.167,0.130,3.906,0.165,1.200,2.489,0.553,1.200,-0.229,-0.162,0.132,242,242,242,242,60,0.725,0.000,0.000,1.000,0.000
192438,-2.718,3.416,-9.106,0.047,-0.484,-0.195,-0.228,-0.172,0.128,3.906,0.165,1.200,2.493,0.553,1.184,-0.229,-0.167,0.130,242,242,242,242,73,0.725,0.000,0.000,1.000,0.000
192449,-2.827,3.231,-8.760,0.056,-0.468,-0.187,-0.228,-0.177,0.126,4.348,0.178,1.200,2.497,0.553,1.168,-0.228,-0.172,0.128,242,242,242,242,86,0.725,0.000,0.000,1.000,0.000
192460,-2.843,3.300,-8.750,0.068,-0.463,-0.192,-0.227,-0.182,0.124,4.348,0.178,1.184,2.500,0.554,1.184,-0.228,-0.177,0.126,242,242,242,242,72,0.725,0.000,0.000,1.000,0.000
192471,-2.895,3.237,-8.943,0.077,-0.452,-0.192,-0.226,-0.186,0.122,4.348,0.178,1.200,2.504,0.554,1.200,-0.227,-0.182,0.124,242,242,242,242,58,0.725,0.000,0.000,1.000,0.000
192482,-3.101,3.190,-8.989,0.078,-0.436,-0.191,-0.225,-0.190,0.120,4.348,0.178,1.184,2.508,0.555,1.168,-0.226,-0.186,0.122,242,242,242,242,85,0.725,0.000,0.000,1.000,0.000
192493,-3.001,3.398,-8.738,0.085,-0.429,-0.191,-0.225,-0.195,0.119,4.348,0.178,1.184,2.511,0.555,1.200,-0.225,-0.190,0.120,242,242,242,242,56,0.725,0.000,0.000,1.000,0.000
192504,-3.003,3.015,-8.992,0.094,-0.418,-0.186,-0.224,-0.199,0.117,4.348,0.178,1.232,2.515,0.556,1.184,-0.225,-0.195,0.119,242,242,242,242,69,0.725,0.000,0.000,1.000,0.000
192515,-3.216,3.261,-8.897,0.094,-0.406,-0.195,-0.223,-0.203,0.115,4.348,0.178,1.200,2.519,0.556,1.200,-0.224,-0.199,0.117,242,242,242,242,54,0.725,0.000,0.000,1.000,0.000
192526,-3.090,3.124,-9.022,0.101,-0.391,-0.191,-0.222,-0.207,0.113,4.348,0.178,1.200,2.522,0.557,1.184,-0.223,-0.203,0.115,242,242,242,242,67,0.725,0.000,0.000,1.000,0.000
192537,-3.471,3.237,-8.964,0.109,-0.358,-0.184,-0.221,-0.210,0.111,4.348,0.178,1.200,2.526,0.557,1.184,-0.222,-0.207,0.113,242,242,242,242,67,0.725,0.000,0.000,1.000,0.000
192548,-3.234,3.148,-8.629,0.112,-0.338,-0.188,-0.220,-0.214,0.109,4.348,0.178,1.200,2.530,0.557,1.216,-0.221,-0.210,0.111,242,242,242,242,38,0.725,0.000,0.000,1.000,0.000
192559,-3.137,3.148,-8.872,0.113,-0.329,-0.182,-0.218,-0.217,0.107,4.348,0.178,1.200,2.533,0.558,1.184,-0.220,-0.214,0.109,242,242,242,242,65,0.725,0.000,0.000,1.000,0.000
192570,-3.443,3.193,-9.153,0.115,-0.316,-0.176,-0.217,-0.220,0.106,4.348,0.178,1.184,2.537,0.558,1.184,-0.218,-0.217,0.107,242,242,242,242,64,0.725,0.000,0.000,1.000,0.000
192581,-3.462,3.064,-8.780,0.121,-0.296,-0.177,-0.216,-0.223,0.104,4.348,0.178,1.216,2.541,0.559,1.200,-0.217,-0.220,0.106,242,242,242,242,49,0.725,0.000,0.000,1.000,0.000
192592,-3.173,3.142,-8.713,0.122,-0.282,-0.180,-0.215,-0.226,0.102,4.348,0.178,1.200,2.544,0.559,1.248,-0.216,-0.223,0.104,242,242,242,242,62,0.725,0.000,0.000,1.000,0.000
192603,-3.614,3.063,-9.015,0.118,-0.259,-0.169,-0.214,-0.229,0.100,4.348,0.178,1.200,2.548,0.559,1.200,-0.215,-0.226,0.102,242,242,242,242,47,0.725,0.000,0.000,1.000,0.000
192614,-3.494,3.121,-8.726,0.118,-0.243,-0.173,-0.212,-0.231,0.099,4.348,0.178,1.200,2.552,0.560,1.200,-0.214,-0.229,0.100,242,242,242,242,46,0.725,0.000,0.000,1.000,0.000
192625,-3.610,3.032,-8.844,0.126,-0.214,-0.170,-0.211,-0.233,0.097,4.348,0.178,1.200,2.555,0.560,1.168,-0.212,-0.231,0.099,242,242,242,242,73,0.725,0.000,0.000,1.000,0.000
192636,-3.565,2.971,-8.899,0.128,-0.192,-0.169,-0.210,-0.235,0.095,4.348,0.178,1.184,2.559,0.561,1.200,-0.211,-0.233,0.097,242,242,242,242,44,0.725,0.000,0.000,1.000,0.000
192647,-3.264,3.034,-8.768,0.126,-0.188,-0.166,-0.209,-0.237,0.094,4.348,0.178,1.232,2.563,0.561,1.184,-0.210,-0.235,0.095,242,242,242,242,57,0.725,0.000,0.000,1.000,0.000
192658,-3.624,3.018,-8.752,0.124,-0.176,-0.161,-0.207,-0.239,0.092,4.348,0.178,1.200,2.566,0.561,1.200,-0.209,-0.237,0.094,242,242,242,242,41,0.725,0.000,0.000,1.000,0.000
192669,-3.583,2.871,-8.881,0.129,-0.158,-0.159,-0.206,-0.240,0.090,4.348,0.178,1.200,2.570,0.562,1.216,-0.207,-0.239,0.092,242,242,242,242,41,0.725,0.000,0.000,1.000,0.000
192680,-3.406,3.204,-8.819,0.129,-0.150,-0.162,-0.205,-0.242,0.089,4.167,0.173,1.216,2.574,0.562,1.184,-0.206,-0.240,0.090,242,242,242,242,54,0.725,0.000,0.000,1.000,0.000
192691,-3.644,2.886,-8.760,0.126,-0.130,-0.153,-0.204,-0.243,0.087,4.167,0.173,1.200,2.577,0.562,1.200,-0.205,-0.242,0.089,242,242,242,242,38,0.725,0.000,0.000,1.000,0.000
192702,-3.595,2.926,-8.949,0.129,-0.116,-0.149,-0.202,-0.244,0.086,4.167,0.173,1.200,2.581,0.563,1.200,-0.204,-0.243,0.087,242,242,242,242,37,0.725,0.000,0.000,1.000,0.000
192713,-3.690,2.822,-8.587,0.129,-0.079,-0.151,-0.201,-0.245,0.084,4.167,0.173,1.216,2.585,0.563,1.200,-0.202,-0.244,0.086,242,242,242,242,36,0.725,0.000,0.000,1.000,0.000
192724,-3.514,2.887,-9.012,0.126,-0.075,-0.148,-0.200,-0.246,0.083,4.167,0.173,1.200,2.588,0.563,1.200,-0.201,-0.245,0.084,242,242,242,242,0,0.725,0.000,0.000,1.000,0.000
192735,-3.619,2.905,-8.856,0.134,-0.067,-0.149,-0.198,-0.247,0.081,4.167,0.173,1.200,2.592,0.563,1.184,-0.200,-0.246,0.083,242,242,242,242,47,0.725,0.000,0.000,1.000,0.000
192746,-3.803,2.932,-8.739,0.132,-0.043,-0.153,-0.197,-0.247,0.080,4.167,0.173,1.216,2.596,0.564,1.200,-0.198,-0.247,0.081,242,242,242,242,35,0.725,0.000,0.000,1.000,0.000
192757,-3.483,2.827,-8.751,0.128,-0.021,-0.145,-0.196,-0.247,0.078,4.167,0.173,1.265,2.599,0.564,1.200,-0.197,-0.247,0.080,242,242,242,242,36,0.725,0.000,0.000,1.000,0.000
192768,-3.551,2.695,-8.762,0.130,-0.017,-0.138,-0.194,-0.247,0.077,4.167,0.173,1.200,2.603,0.564,1.216,-0.196,-0.247,0.078,242,242,242,242,52,0.725,0.000,0.000,1.000,0.000
192779,-3.918,3.021,-8.939,0.130,-0.005,-0.140,-0.193,-0.247,0.075,4.167,0.173,1.216,2.606,0.565,1.216,-0.194,-0.247,0.077,242,242,242,242,53,0.725,0.000,0.000,1.000,0.000
192790,-3.653,2.730,-8.876,0.128,0.022,-0.138,-0.192,-0.247,0.074,4.167,0.173,1.200,2.610,0.565,1.216,-0.193,-0.247,0.075,242,242,242,242,54,0.725,0.000,0.000,1.000,0.000
192801,-3.788,2.972,-8.890,0.133,0.040,-0.128,-0.191,-0.247,0.073,4.167,0.173,1.216,2.613,0.565,1.200,-0.192,-0.247,0.074,242,242,242,242,41,0.725,0.000,0.000,1.000,0.000
192812,-3.762,2.742,-8.833,0.132,0.059,-0.127,-0.189,-0.246,0.072,4.167,0.173,1.200,2.617,0.565,1.216,-0.191,-0.247,0.073,242,242,242,242,56,0.725,0.000,0.000,1.000,0.000
192823,-3.562,2.593,-8.720,0.132,0.077,-0.123,-0.188,-0.245,0.070,4.167,0.173,1.216,2.620,0.566,1.200,-0.189,-0.246,0.072,242,242,242,242,43,0.725,0.000,0.000,1.000,0.000
192834,-3.661,2.839,-8.875,0.132,0.087,-0.122,-0.187,-0.244,0.069,4.167,0.173,1.200,2.624,0.566,1.184,-0.188,-0.245,0.070,242,242,242,242,38,0.725,0.000,0.000,1.000,0.000
192845,-3.759,2.887,-8.875,0.129,0.097,-0.114,-0.185,-0.244,0.068,4.167,0.173,1.200,2.628,0.566,1.216,-0.187,-0.244,0.069,242,242,242,242,60,0.725,0.000,0.000,1.000,0.000
