Time, Accel X [mg],Accel Y [mg],Accel Z [mg],dRoll [rad/s],dPitch [rad/s],dHeading [rad/s],Roll [rad],Pitch [rad],Yaw [rad],Frequency Reader Frequency [Hz],Calibrated Velocity [m/s],Pressure Sensor Depth [m],State Estimator X [m],State Estimator Y [m],State Estimator Z [m],State Estimator Roll [rad],State Estimator Pitch [rad],State Estimator Yaw [rad],Motor A,Motor B,Motor C,Motor D,Motor E,Servo Angle [rad],Waypoint X [m],Waypoint Y [m],Waypoint Z [m],Waiting [bool]
146312,-1.749,0.988,0.306,-0.000,0.002,-0.001,-0.191,-0.724,-0.181,0.180,0.050,-0.090,5.351,-0.852,-0.090,-0.191,-0.724,-0.181,0,0,112,0,112,1.161,1.000,0.000,0.000,1.000
146323,-1.747,0.977,0.217,-0.010,-0.001,0.000,-0.191,-0.724,-0.181,0.180,0.050,-0.074,5.352,-0.852,-0.074,-0.191,-0.724,-0.181,0,0,99,0,99,1.161,1.000,0.000,0.000,1.000
146334,-1.820,1.008,0.259,-0.012,0.002,0.004,-0.191,-0.724,-0.181,0.180,0.050,-0.106,5.353,-0.852,-0.090,-0.191,-0.724,-0.181,0,0,112,0,112,1.161,1.000,0.000,0.000,1.000
146345,-1.747,1.111,0.304,-0.014,0.004,0.007,-0.191,-0.724,-0.181,0.180,0.050,-0.090,5.354,-0.853,-0.090,-0.191,-0.724,-0.181,0,0,112,0,112,1.161,1.000,0.000,0.000,1.000
146356,-1.736,1.100,0.312,-0.005,0.002,0.005,-0.191,-0.724,-0.181,0.180,0.050,-0.090,5.355,-0.853,-0.106,-0.191,-0.724,-0.181,0,0,126,0,126,1.161,1.000,0.000,0.000,1.000
146367,-1.788,1.021,0.241,0.002,0.002,0.002,-0.191,-0.724,-0.181,0.180,0.050,-0.090,5.356,-0.853,-0.106,-0.191,-0.724,-0.181,0,0,126,0,126,1.161,1.000,0.000,0.000,1.000
146378,-1.829,0.910,0.200,-0.006,0.009,0.004,-0.191,-0.724,-0.181,0.180,0.050,-0.090,5.357,-0.853,-0.090,-0.191,-0.724,-0.181,0,0,112,0,112,1.161,1.000,0.000,0.000,1.000
146389,-1.695,1.063,0.300,-0.015,0.001,0.006,-0.191,-0.724,-0.181,0.180,0.050,-0.090,5.358,-0.853,-0.074,-0.191,-0.724,-0.181,0,0,99,0,99,1.161,1.000,0.000,0.000,1.000
146400,-1.658,1.208,0.403,-0.001,-0.007,0.000,-0.191,-0.724,-0.181,0.180,0.050,-0.090,5.359,-0.854,-0.106,-0.191,-0.724,-0.181,0,0,126,0,126,1.161,1.000,0.000,0.000,1.000
146411,-1.750,1.229,0.327,0.018,-0.017,-0.006,-0.191,-0.724,-0.181,0.180,0.050,-0.074,5.360,-0.854,-0.090,-0.191,-0.724,-0.181,0,0,112,0,112,1.161,1.000,0.000,0.000,1.000
146422,-1.771,1.136,0.245,0.035,-0.021,-0.009,-0.191,-0.724,-0.181,0.180,0.050,-0.058,5.362,-0.854,-0.090,-0.191,-0.724,-0.181,0,0,112,0,112,1.161,1.000,0.000,0.000,1.000
146433,-1.691,1.055,0.255,0.046,-0.021,-0.016,-0.190,-0.724,-0.181,0.180,0.050,-0.090,5.363,-0.854,-0.074,-0.191,-0.724,-0.181,0,0,99,0,99,1.161,1.000,0.000,0.000,1.000
146444,-1.698,1.020,0.366,0.051,-0.024,-0.015,-0.190,-0.725,-0.181,0.180,0.050,-0.090,5.364,-0.854,-0.090,-0.190,-0.724,-0.181,0,0,112,0,112,1.161,1.000,0.000,0.000,1.000
146455,-1.651,0.855,0.302,0.041,-0.038,-0.009,-0.189,-0.725,-0.181,0.180,0.050,-0.090,5.365,-0.855,-0.106,-0.190,-0.725,-0.181,0,0,126,0,126,1.161,1.000,0.000,0.000,1.000
146466,-1.767,0.813,0.142,0.029,-0.044,-0.016,-0.189,-0.725,-0.182,0.180,0.050,-0.074,5.366,-0.855,-0.106,-0.189,-0.725,-0.181,0,0,126,0,126,1.161,1.000,0.000,0.000,1.000
146477,-1.924,1.157,0.272,0.035,-0.023,-0.026,-0.189,-0.726,-0.182,0.180,0.050,-0.090,5.367,-0.855,-0.090,-0.189,-0.725,-0.182,0,0,112,0,112,1.161,1.000,0.000,0.000,1.000
146488,-2.006,1.301,0.140,0.067,0.000,-0.037,-0.188,-0.726,-0.182,0.180,0.050,-0.074,5.368,-0.855,-0.106,-0.189,-0.726,-0.182,0,0,126,0,126,1.160,1.000,0.000,0.000,1.000
146499,-1.882,1.148,0.245,0.095,0.021,-0.045,-0.187,-0.726,-0.183,0.180,0.050,-0.106,5.369,-0.855,-0.106,-0.188,-0.726,-0.182,0,0,126,0,126,1.160,1.000,0.000,0.000,1.000
146510,-1.779,0.761,0.270,0.109,0.027,-0.059,-0.186,-0.725,-0.183,0.180,0.050,-0.090,5.370,-0.856,-0.074,-0.187,-0.726,-0.183,0,0,99,0,99,1.160,1.000,0.000,0.000,1.000
146521,-1.883,0.333,-0.033,0.071,0.037,-0.075,-0.185,-0.725,-0.184,0.180,0.050,-0.090,5.371,-0.856,-0.058,-0.186,-0.725,-0.183,0,0,85,0,85,1.160,1.000,0.000,0.000,1.000
146532,-1.750,0.508,0.426,0.008,0.051,-0.093,-0.185,-0.724,-0.185,0.180,0.050,-0.074,5.372,-0.856,-0.106,-0.185,-0.725,-0.184,0,0,126,0,126,1.159,1.000,0.000,0.000,1.000
146543,-1.512,1.068,0.354,-0.016,0.033,-0.092,-0.186,-0.724,-0.186,0.180,0.050,-0.090,5.373,-0.856,-0.090,-0.185,-0.724,-0.185,0,0,112,0,112,1.158,1.000,0.000,0.000,1.000
146554,-1.610,1.226,0.547,0.003,0.024,-0.071,-0.186,-0.724,-0.187,0.180,0.050,-0.090,5.374,-0.856,-0.074,-0.186,-0.724,-0.186,0,0,99,0,99,1.158,1.000,0.000,0.000,1.000
146565,-1.978,0.833,-0.390,0.046,0.017,0.012,-0.185,-0.724,-0.186,0.180,0.050,-0.090,5.375,-0.857,-0.106,-0.186,-0.724,-0.187,0,0,126,0,126,1.157,1.000,0.000,0.000,1.000
146576,-1.627,0.548,-0.037,0.025,0.031,-0.015,-0.185,-0.723,-0.187,0.180,0.050,-0.074,5.376,-0.857,-0.090,-0.185,-0.724,-0.186,0,0,112,0,112,1.158,1.000,0.000,0.000,1.000
146587,-1.671,1.245,0.854,0.016,0.023,-0.027,-0.185,-0.723,-0.187,0.180,0.050,-0.090,5.378,-0.857,-0.106,-0.185,-0.723,-0.187,0,0,126,0,126,1.157,1.000,0.000,0.000,1.000
146598,-1.815,0.815,0.561,0.022,0.016,-0.005,-0.184,-0.723,-0.187,0.180,0.050,-0.074,5.379,-0.857,-0.090,-0.185,-0.723,-0.187,0,0,112,0,112,1.157,1.000,0.000,0.000,1.000
146609,-1.778,0.417,-0.191,-0.001,0.024,-0.005,-0.184,-0.723,-0.187,0.180,0.050,-0.090,5.380,-0.857,-0.074,-0.184,-0.723,-0.187,0,0,99,0,99,1.157,1.000,0.000,0.000,1.000
146620,-1.688,0.803,0.085,-0.041,0.027,-0.002,-0.185,-0.722,-0.187,0.180,0.050,-0.090,5.381,-0.858,-0.090,-0.184,-0.723,-0.187,0,0,112,0,112,1.157,1.000,0.000,0.000,1.000
146631,-1.408,1.076,0.826,-0.052,0.010,0.009,-0.185,-0.722,-0.187,0.180,0.050,-0.090,5.382,-0.858,-0.090,-0.185,-0.722,-0.187,0,0,112,0,112,1.157,1.000,0.000,0.000,1.000
146642,-1.275,1.055,0.525,-0.041,-0.029,0.001,-0.186,-0.723,-0.187,0.180,0.050,-0.090,5.383,-0.858,-0.090,-0.185,-0.722,-0.187,0,0,112,0,112,1.157,1.000,0.000,0.000,1.000
146653,-1.804,0.860,0.369,-0.053,-0.090,0.004,-0.186,-0.724,-0.187,0.180,0.050,-0.074,5.384,-0.858,-0.090,-0.186,-0.723,-0.187,0,0,112,0,112,1.157,1.000,0.000,0.000,1.000
146664,-2.067,1.143,0.255,-0.058,-0.087,0.009,-0.187,-0.724,-0.187,0.180,0.050,-0.123,5.385,-0.859,-0.074,-0.186,-0.724,-0.187,0,0,99,0,99,1.157,1.000,0.000,0.000,1.000
146675,-2.473,1.289,-0.141,-0.031,-0.039,0.013,-0.187,-0.725,-0.187,0.180,0.050,-0.074,5.386,-0.859,-0.090,-0.187,-0.724,-0.187,0,0,112,0,112,1.157,1.000,0.000,0.000,1.000
146686,-2.363,1.336,-0.104,-0.006,0.021,0.010,-0.187,-0.725,-0.187,0.180,0.050,-0.074,5.387,-0.859,-0.090,-0.187,-0.725,-0.187,0,0,112,0,112,1.157,1.000,0.000,0.000,1.000
146697,-1.953,1.346,0.265,0.041,0.082,-0.002,-0.187,-0.724,-0.187,0.180,0.050,-0.090,5.388,-0.859,-0.074,-0.187,-0.725,-0.187,0,0,99,0,99,1.157,1.000,0.000,0.000,1.000
146708,-1.676,1.209,0.546,0.088,0.097,-0.020,-0.186,-0.723,-0.187,0.180,0.050,-0.074,5.389,-0.859,-0.074,-0.187,-0.724,-0.187,0,0,99,0,99,1.157,1.000,0.000,0.000,1.000
146719,-1.730,1.104,0.194,0.113,0.084,-0.021,-0.185,-0.722,-0.187,0.180,0.050,-0.090,5.390,-0.860,-0.090,-0.186,-0.723,-0.187,0,0,112,0,112,1.157,1.000,0.000,0.000,1.000
146730,-1.911,0.898,0.092,0.134,0.092,-0.022,-0.183,-0.721,-0.187,0.180,0.050,-0.090,5.391,-0.860,-0.074,-0.185,-0.722,-0.187,0,0,99,0,99,1.157,1.000,0.000,0.000,1.000
146741,-1.709,0.648,0.202,0.089,0.127,-0.031,-0.182,-0.720,-0.188,0.180,0.050,-0.074,5.392,-0.860,-0.106,-0.183,-0.721,-0.187,0,0,126,0,126,1.157,1.000,0.000,0.000,1.000
146752,-1.388,0.765,0.341,0.065,0.119,-0.040,-0.182,-0.719,-0.188,0.180,0.050,-0.074,5.393,-0.860,-0.074,-0.182,-0.720,-0.188,0,0,99,0,99,1.157,1.000,0.000,0.000,1.000
146763,-1.090,0.961,0.621,0.065,0.072,-0.053,-0.181,-0.718,-0.189,0.180,0.050,-0.074,5.395,-0.860,-0.106,-0.182,-0.719,-0.188,0,0,126,0,126,1.156,1.000,0.000,0.000,1.000
146774,-1.216,0.812,0.663,0.072,0.022,-0.056,-0.180,-0.718,-0.189,0.180,0.050,-0.090,5.395,-0.861,-0.090,-0.181,-0.718,-0.189,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
146785,-1.382,0.458,0.287,0.045,-0.033,-0.050,-0.180,-0.718,-0.190,0.180,0.050,-0.090,5.397,-0.861,-0.090,-0.180,-0.718,-0.189,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
146796,-1.632,0.436,0.203,-0.009,-0.060,-0.031,-0.180,-0.719,-0.190,0.180,0.050,-0.090,5.398,-0.861,-0.074,-0.180,-0.718,-0.190,0,0,99,0,99,1.155,1.000,0.000,0.000,1.000
146807,-1.693,0.619,0.358,-0.052,-0.060,-0.018,-0.181,-0.719,-0.190,0.180,0.050,-0.074,5.399,-0.861,-0.090,-0.180,-0.719,-0.190,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
146818,-1.778,0.635,0.075,-0.083,-0.051,-0.012,-0.181,-0.720,-0.190,0.180,0.050,-0.074,5.400,-0.862,-0.106,-0.181,-0.719,-0.190,0,0,126,0,126,1.155,1.000,0.000,0.000,1.000
146829,-1.324,0.718,0.433,-0.150,-0.050,-0.001,-0.183,-0.720,-0.190,0.180,0.050,-0.074,5.401,-0.862,-0.090,-0.181,-0.720,-0.190,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
146840,-1.176,0.760,0.632,-0.161,-0.083,0.012,-0.185,-0.721,-0.190,0.180,0.050,-0.090,5.402,-0.862,-0.090,-0.183,-0.720,-0.190,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
146851,-1.223,0.531,0.273,-0.182,-0.130,0.015,-0.186,-0.722,-0.190,0.180,0.050,-0.090,5.403,-0.862,-0.106,-0.185,-0.721,-0.190,0,0,126,0,126,1.155,1.000,0.000,0.000,1.000
146862,-1.845,0.598,0.451,-0.246,-0.170,0.037,-0.189,-0.724,-0.190,0.180,0.050,-0.074,5.404,-0.862,-0.074,-0.186,-0.722,-0.190,0,0,99,0,99,1.155,1.000,0.000,0.000,1.000
146873,-2.638,1.491,-0.268,-0.249,-0.184,0.059,-0.191,-0.726,-0.189,0.180,0.050,-0.074,5.404,-0.862,-0.090,-0.189,-0.724,-0.190,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
146884,-2.588,1.850,-0.502,-0.175,-0.101,0.053,-0.193,-0.727,-0.188,0.180,0.050,-0.090,5.405,-0.863,-0.074,-0.191,-0.726,-0.189,0,0,99,0,99,1.156,1.000,0.000,0.000,1.000
146895,-2.583,1.993,0.110,-0.070,0.026,0.029,-0.194,-0.727,-0.188,0.180,0.050,-0.074,5.407,-0.863,-0.106,-0.193,-0.727,-0.188,0,0,126,0,126,1.156,1.000,0.000,0.000,1.000
146906,-2.426,1.952,0.582,0.022,0.097,0.007,-0.194,-0.726,-0.188,0.180,0.050,-0.090,5.407,-0.863,-0.074,-0.194,-0.727,-0.188,0,0,99,0,99,1.156,1.000,0.000,0.000,1.000
146917,-1.492,1.053,0.378,0.143,0.131,-0.038,-0.192,-0.724,-0.189,0.180,0.050,-0.074,5.409,-0.863,-0.090,-0.194,-0.726,-0.188,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
146928,-1.415,0.519,0.689,0.118,0.083,-0.045,-0.191,-0.724,-0.189,0.180,0.050,-0.090,5.410,-0.864,-0.090,-0.192,-0.724,-0.189,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
146939,-1.425,0.437,0.305,0.063,0.034,-0.035,-0.190,-0.723,-0.189,0.180,0.050,-0.090,5.411,-0.864,-0.074,-0.191,-0.724,-0.189,0,0,99,0,99,1.156,1.000,0.000,0.000,1.000
146950,-1.261,0.388,0.190,-0.008,0.005,-0.017,-0.190,-0.723,-0.190,0.180,0.050,-0.090,5.412,-0.864,-0.090,-0.190,-0.723,-0.189,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
146961,-1.182,0.589,0.595,-0.077,-0.031,-0.002,-0.191,-0.724,-0.190,0.180,0.050,-0.074,5.413,-0.864,-0.074,-0.190,-0.723,-0.190,0,0,99,0,99,1.156,1.000,0.000,0.000,1.000
146972,-1.503,1.137,0.603,-0.100,-0.079,0.001,-0.192,-0.724,-0.190,0.180,0.050,-0.106,5.414,-0.864,-0.090,-0.191,-0.724,-0.190,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
146983,-1.990,1.409,0.135,-0.088,-0.104,0.002,-0.193,-0.725,-0.190,0.180,0.050,-0.090,5.415,-0.865,-0.090,-0.192,-0.724,-0.190,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
146994,-2.441,1.727,-0.157,-0.023,-0.055,-0.002,-0.193,-0.726,-0.190,0.180,0.050,-0.074,5.416,-0.865,-0.106,-0.193,-0.725,-0.190,0,0,126,0,126,1.156,1.000,0.000,0.000,1.000
147005,-1.743,1.337,0.437,0.098,0.049,-0.015,-0.192,-0.725,-0.190,0.180,0.050,-0.090,5.417,-0.865,-0.090,-0.193,-0.726,-0.190,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
147016,-1.553,1.073,0.270,0.128,0.046,-0.017,-0.191,-0.725,-0.190,0.180,0.050,-0.090,5.418,-0.865,-0.090,-0.192,-0.725,-0.190,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
147027,-1.378,0.581,0.426,0.112,0.010,-0.015,-0.190,-0.725,-0.190,0.180,0.050,-0.090,5.419,-0.865,-0.090,-0.191,-0.725,-0.190,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
147038,-1.537,0.692,0.377,0.088,-0.018,-0.018,-0.189,-0.725,-0.190,0.180,0.050,-0.090,5.420,-0.866,-0.074,-0.190,-0.725,-0.190,0,0,99,0,99,1.155,1.000,0.000,0.000,1.000
147049,-1.628,0.501,0.261,0.041,-0.042,-0.010,-0.188,-0.726,-0.190,0.180,0.050,-0.090,5.421,-0.866,-0.090,-0.189,-0.725,-0.190,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
147060,-1.729,0.504,0.134,-0.005,-0.044,-0.015,-0.188,-0.726,-0.190,0.180,0.050,-0.090,5.423,-0.866,-0.058,-0.188,-0.726,-0.190,0,0,85,0,85,1.155,1.000,0.000,0.000,1.000
147071,-1.834,0.897,0.194,-0.033,-0.037,-0.021,-0.189,-0.726,-0.191,0.180,0.050,-0.106,5.424,-0.866,-0.106,-0.188,-0.726,-0.190,0,0,126,0,126,1.155,1.000,0.000,0.000,1.000
147082,-1.846,1.210,0.320,-0.038,-0.029,-0.022,-0.189,-0.727,-0.191,0.180,0.050,-0.090,5.425,-0.866,-0.090,-0.189,-0.726,-0.191,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
147093,-1.877,1.134,0.247,0.018,-0.011,-0.017,-0.189,-0.727,-0.191,0.180,0.050,-0.090,5.426,-0.867,-0.074,-0.189,-0.727,-0.191,0,0,99,0,99,1.155,1.000,0.000,0.000,1.000
147104,-1.814,0.901,0.248,0.022,-0.004,-0.013,-0.189,-0.727,-0.191,0.180,0.050,-0.090,5.427,-0.867,-0.090,-0.189,-0.727,-0.191,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
147115,-1.795,0.735,0.223,0.014,0.002,-0.004,-0.189,-0.727,-0.191,0.180,0.050,-0.090,5.428,-0.867,-0.106,-0.189,-0.727,-0.191,0,0,126,0,126,1.155,1.000,0.000,0.000,1.000
147126,-1.754,0.668,0.280,-0.027,0.004,0.010,-0.189,-0.727,-0.191,0.180,0.050,-0.074,5.429,-0.867,-0.106,-0.189,-0.727,-0.191,0,0,126,0,126,1.155,1.000,0.000,0.000,1.000
147137,-1.801,0.806,0.239,-0.056,0.004,0.015,-0.189,-0.727,-0.191,0.180,0.050,-0.090,5.430,-0.868,-0.106,-0.189,-0.727,-0.191,0,0,126,0,126,1.155,1.000,0.000,0.000,1.000
147148,-1.943,1.145,0.265,-0.061,0.013,0.024,-0.190,-0.727,-0.191,0.180,0.050,-0.074,5.431,-0.868,-0.090,-0.189,-0.727,-0.191,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
147159,-1.871,1.029,0.406,-0.048,0.020,0.038,-0.191,-0.726,-0.190,0.180,0.050,-0.074,5.432,-0.868,-0.074,-0.190,-0.727,-0.191,0,0,99,0,99,1.155,1.000,0.000,0.000,1.000
147170,-1.978,0.959,0.399,-0.015,0.040,0.045,-0.191,-0.726,-0.190,0.180,0.050,-0.090,5.433,-0.868,-0.090,-0.191,-0.726,-0.190,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
147181,-1.514,1.014,0.281,-0.031,0.037,0.050,-0.191,-0.726,-0.189,0.180,0.050,-0.074,5.434,-0.868,-0.090,-0.191,-0.726,-0.190,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
147192,-1.456,1.325,0.674,-0.031,-0.006,0.042,-0.191,-0.726,-0.189,0.180,0.050,-0.090,5.435,-0.869,-0.090,-0.191,-0.726,-0.189,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
147203,-1.534,1.183,0.274,-0.012,-0.034,0.026,-0.191,-0.726,-0.189,0.180,0.050,-0.090,5.436,-0.869,-0.106,-0.191,-0.726,-0.189,0,0,126,0,126,1.156,1.000,0.000,0.000,1.000
147214,-1.864,1.273,0.025,0.005,-0.031,0.011,-0.191,-0.726,-0.189,0.180,0.050,-0.106,5.437,-0.869,-0.090,-0.191,-0.726,-0.189,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
147225,-1.856,1.268,0.361,0.022,-0.017,0.000,-0.191,-0.726,-0.189,0.180,0.050,-0.090,5.439,-0.869,-0.090,-0.191,-0.726,-0.189,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
147236,-1.780,1.442,0.296,0.063,-0.007,-0.017,-0.191,-0.726,-0.189,0.180,0.050,-0.090,5.440,-0.869,-0.090,-0.191,-0.726,-0.189,0,0,112,0,112,1.156,1.000,0.000,0.000,1.000
147247,-1.844,1.294,0.213,0.105,0.000,-0.032,-0.190,-0.726,-0.189,0.180,0.050,-0.090,5.441,-0.870,-0.074,-0.191,-0.726,-0.189,0,0,99,0,99,1.156,1.000,0.000,0.000,1.000
147258,-1.974,1.185,0.159,0.126,0.005,-0.039,-0.188,-0.726,-0.189,0.180,0.050,-0.074,5.442,-0.870,-0.106,-0.190,-0.726,-0.189,0,0,126,0,126,1.156,1.000,0.000,0.000,1.000
147269,-1.598,0.679,0.278,0.139,0.022,-0.046,-0.187,-0.726,-0.190,0.180,0.050,-0.074,5.443,-0.870,-0.106,-0.188,-0.726,-0.189,0,0,126,0,126,1.156,1.000,0.000,0.000,1.000
147280,-1.698,0.245,0.184,0.098,0.043,-0.067,-0.186,-0.726,-0.191,0.180,0.050,-0.074,5.444,-0.870,-0.090,-0.187,-0.726,-0.190,0,0,112,0,112,1.155,1.000,0.000,0.000,1.000
147291,-1.823,0.794,0.244,0.051,0.040,-0.065,-0.185,-0.725,-0.191,0.180,0.050,-0.090,5.445,-0.871,-0.106,-0.186,-0.726,-0.191,0,0,126,0,126,1.155,1.000,0.000,0.000,1.000
147302,-1.772,1.273,0.297,0.041,0.045,-0.060,-0.185,-0.725,-0.192,0.180,0.050,-0.074,5.446,-0.871,-0.106,-0.185,-0.725,-0.191,0,0,126,0,126,1.154,1.000,0.000,0.000,1.000
147313,-1.782,1.289,0.151,0.080,0.055,-0.068,-0.184,-0.724,-0.193,0.180,0.050,-0.090,5.447,-0.871,-0.106,-0.185,-0.725,-0.192,0,0,126,0,126,1.154,1.000,0.000,0.000,1.000
147324,-2.151,1.567,0.153,0.139,0.077,-0.070,-0.183,-0.724,-0.193,0.180,0.050,-0.090,5.448,-0.871,-0.106,-0.184,-0.724,-0.193,0,0,126,0,126,1.154,1.000,0.000,0.000,1.000
147335,-2.168,0.840,-0.105,0.150,0.097,-0.060,-0.181,-0.723,-0.194,0.180,0.050,-0.074,5.449,-0.871,-0.090,-0.183,-0.724,-0.193,0,0,112,0,112,1.153,1.000,0.000,0.000,1.000
147346,-1.856,0.381,0.104,0.132,0.131,-0.059,-0.180,-0.721,-0.194,0.180,0.050,-0.106,5.450,-0.872,-0.090,-0.181,-0.723,-0.194,0,0,112,0,112,1.153,1.000,0.000,0.000,1.000
147357,-1.511,0.355,0.639,0.093,0.132,-0.098,-0.179,-0.720,-0.195,0.180,0.050,-0.090,5.451,-0.872,-0.090,-0.180,-0.721,-0.194,0,0,112,0,112,1.152,1.000,0.000,0.000,1.000
147368,-1.382,0.801,0.308,0.035,0.105,-0.145,-0.179,-0.719,-0.197,0.180,0.050,-0.090,5.452,-0.872,-0.090,-0.179,-0.720,-0.195,0,0,112,0,112,1.152,1.000,0.000,0.000,1.000
147379,-1.206,0.986,0.479,0.029,0.068,-0.123,-0.178,-0.718,-0.198,0.180,0.050,-0.090,5.453,-0.872,-0.090,-0.179,-0.719,-0.197,0,0,112,0,112,1.151,1.000,0.000,0.000,1.000
147390,-1.261,0.705,0.445,0.022,0.022,-0.089,-0.178,-0.718,-0.199,0.180,0.050,-0.106,5.455,-0.872,-0.090,-0.178,-0.718,-0.198,0,0,112,0,112,1.150,1.000,0.000,0.000,1.000
147401,-1.438,0.537,0.444,-0.006,-0.007,-0.046,-0.178,-0.718,-0.199,0.180,0.050,-0.090,5.456,-0.873,-0.090,-0.178,-0.718,-0.199,0,0,112,0,112,1.150,1.000,0.000,0.000,1.000
147412,-1.590,0.621,0.355,-0.039,-0.022,-0.020,-0.179,-0.718,-0.200,0.180,0.050,-0.090,5.457,-0.873,-0.074,-0.178,-0.718,-0.199,0,0,99,0,99,1.149,1.000,0.000,0.000,1.000
147423,-1.753,0.968,0.103,-0.043,-0.013,-0.015,-0.179,-0.718,-0.200,0.180,0.050,-0.090,5.457,-0.873,-0.090,-0.179,-0.718,-0.200,0,0,112,0,112,1.149,1.000,0.000,0.000,1.000
147434,-1.819,1.092,0.029,-0.034,0.005,-0.006,-0.179,-0.718,-0.200,0.180,0.050,-0.074,5.458,-0.873,-0.090,-0.179,-0.718,-0.200,0,0,112,0,112,1.149,1.000,0.000,0.000,1.000
147445,-1.613,0.803,0.151,-0.038,0.004,0.000,-0.180,-0.718,-0.200,0.180,0.050,-0.074,5.459,-0.873,-0.090,-0.179,-0.718,-0.200,0,0,112,0,112,1.149,1.000,0.000,0.000,1.000
147456,-1.256,0.784,0.576,-0.074,-0.046,0.006,-0.181,-0.719,-0.200,0.180,0.050,-0.090,5.460,-0.874,-0.090,-0.180,-0.718,-0.200,0,0,112,0,112,1.149,1.000,0.000,0.000,1.000
147467,-1.335,0.907,0.456,-0.080,-0.088,0.012,-0.181,-0.720,-0.200,0.180,0.050,-0.090,5.461,-0.874,-0.106,-0.181,-0.719,-0.200,0,0,126,0,126,1.149,1.000,0.000,0.000,1.000
147478,-1.665,0.971,0.306,-0.076,-0.114,0.026,-0.182,-0.721,-0.199,0.180,0.050,-0.106,5.462,-0.874,-0.074,-0.181,-0.720,-0.200,0,0,99,0,99,1.149,1.000,0.000,0.000,1.000
147489,-1.896,0.912,0.218,-0.078,-0.116,0.035,-0.183,-0.722,-0.199,0.180,0.050,-0.106,5.464,-0.874,-0.090,-0.182,-0.721,-0.199,0,0,112,0,112,1.149,1.000,0.000,0.000,1.000
147500,-2.148,1.083,0.038,-0.059,-0.077,0.039,-0.183,-0.723,-0.199,0.180,0.050,-0.074,5.464,-0.874,-0.090,-0.183,-0.722,-0.199,0,0,112,0,112,1.150,1.000,0.000,0.000,1.000
147511,-2.174,1.123,0.006,-0.039,-0.027,0.043,-0.184,-0.723,-0.198,0.180,0.050,-0.090,5.466,-0.875,-0.090,-0.183,-0.723,-0.199,0,0,112,0,112,1.150,1.000,0.000,0.000,1.000
147522,-2.048,1.003,-0.008,-0.026,0.012,0.046,-0.184,-0.723,-0.198,0.180,0.050,-0.106,5.467,-0.875,-0.074,-0.184,-0.723,-0.198,0,0,99,0,99,1.150,1.000,0.000,0.000,1.000
147533,-1.880,0.947,0.144,-0.015,0.040,0.046,-0.184,-0.723,-0.197,0.180,0.050,-0.074,5.468,-0.875,-0.090,-0.184,-0.723,-0.198,0,0,112,0,112,1.150,1.000,0.000,0.000,1.000
147544,-1.348,1.016,0.509,-0.014,0.018,0.039,-0.184,-0.722,-0.197,0.180,0.050,-0.090,5.469,-0.875,-0.090,-0.184,-0.723,-0.197,0,0,112,0,112,1.151,1.000,0.000,0.000,1.000
147555,-1.381,0.971,0.418,-0.004,-0.020,0.032,-0.184,-0.723,-0.197,0.180,0.050,-0.074,5.470,-0.876,-0.090,-0.184,-0.722,-0.197,0,0,112,0,112,1.151,1.000,0.000,0.000,1.000
147566,-1.529,0.571,0.231,-0.025,-0.050,0.037,-0.185,-0.723,-0.196,0.180,0.050,-0.090,5.470,-0.876,-0.074,-0.184,-0.723,-0.197,0,0,99,0,99,1.151,1.000,0.000,0.000,1.000
147577,-1.685,0.734,0.272,-0.053,-0.060,0.038,-0.185,-0.724,-0.196,0.180,0.050,-0.090,5.471,-0.876,-0.090,-0.185,-0.723,-0.196,0,0,112,0,112,1.151,1.000,0.000,0.000,1.000
147588,-1.615,0.848,0.249,-0.074,-0.066,0.028,-0.186,-0.724,-0.196,0.180,0.050,-0.074,5.473,-0.876,-0.074,-0.185,-0.724,-0.196,0,0,99,0,99,1.152,1.000,0.000,0.000,1.000
